SUBSCRIPTION_ID;PACKAGE_ID;TIME_STAMP;ACCOUNT_ID;STATUS;START_DATE;END_DATE
5645001712;p-svmobi-beautytips-c-01;19/03/2020 01:55:52;1197570;INACTIVE;16/05/2019 12:17:31;03/03/2020 23:59:59
6467115998;p-svmobi-beautytips-c-01;16/03/2020 01:53:52;46336693;INACTIVE;24/07/2019 11:09:38;29/02/2020 23:59:59
5448428818;p-svmobi-beautytips-c-01;15/03/2020 01:47:40;5405281;INACTIVE;29/04/2019 21:17:20;28/02/2020 23:59:59
4935323194;p-svmobi-beautytips-c-01;18/03/2020 01:39:26;15298317;INACTIVE;15/03/2019 17:00:13;02/03/2020 23:59:59
5411757799;p-svmobi-beautytips-c-01;21/02/2020 09:56:17;42831795;INACTIVE;26/04/2019 19:32:05;21/02/2020 09:56:17
5645011755;p-svmobi-beautytips-c-01;20/03/2020 10:47:06;4149929;INACTIVE;16/05/2019 12:18:20;20/03/2020 10:47:06
5446010267;p-svmobi-beautytips-c-01;13/03/2020 01:54:01;29087592;INACTIVE;29/04/2019 16:39:15;26/02/2020 23:59:59
5429972956;p-svmobi-beautytips-c-01;21/03/2020 01:43:32;34208486;INACTIVE;28/04/2019 10:21:34;05/03/2020 23:59:59
5429688126;p-svmobi-beautytips-c-01;14/03/2020 01:48:47;549167;INACTIVE;28/04/2019 09:56:08;27/02/2020 23:59:59
5429736561;p-svmobi-beautytips-c-01;17/03/2020 01:44:03;33877189;INACTIVE;28/04/2019 10:00:46;01/03/2020 23:59:59
5489808899;p-svmobi-beautytips-c-01;21/03/2020 05:17:07;26354986;INACTIVE;03/05/2019 10:07:07;21/03/2020 05:17:07
5518847272;p-svmobi-beautytips-c-01;19/03/2020 18:15:36;4402112;INACTIVE;05/05/2019 20:10:58;19/03/2020 18:15:36
5408322836;p-svmobi-beautytips-c-01;22/03/2020 01:37:45;41262787;INACTIVE;26/04/2019 13:47:29;06/03/2020 23:59:59
5411637417;p-svmobi-beautytips-c-01;24/02/2020 07:40:09;22309266;INACTIVE;26/04/2019 19:19:44;24/02/2020 07:40:09
5489808895;p-svmobi-beautytips-c-01;21/03/2020 05:17:08;26354986;INACTIVE;03/05/2019 10:07:07;21/03/2020 05:17:08
5443765021;p-svmobi-beautytips-c-01;11/03/2020 01:38:29;12701510;INACTIVE;29/04/2019 13:07:24;24/02/2020 23:59:59
9584286511;p-svmobi-gamebar-c-01;20/02/2020 15:10:51;48993346;INACTIVE;20/02/2020 15:09:59;20/02/2020 15:10:51
9598011823;p-svmobi-gamebar-c-01;21/02/2020 12:18:01;43294088;INACTIVE;21/02/2020 12:17:28;21/02/2020 12:18:01
9567032344;p-svmobi-gamebar-c-01;20/02/2020 13:30:20;47968724;INACTIVE;19/02/2020 13:13:21;20/02/2020 13:30:20
9567250395;p-svmobi-gamebar-c-01;02/03/2020 11:14:51;48927253;INACTIVE;19/02/2020 13:28:08;02/03/2020 11:14:51
9882992479;p-svmobi-gamebar-c-01;11/03/2020 23:08:07;6343458;INACTIVE;10/03/2020 16:53:05;11/03/2020 23:08:07
9785272660;p-svmobi-worldforher-c-01;17/03/2020 20:17:50;44659593;INACTIVE;04/03/2020 11:13:06;17/03/2020 20:17:50
8341830794;p-svmobi-worldforher-c-01;12/03/2020 02:25:26;6012887;INACTIVE;23/11/2019 20:16:13;25/02/2020 23:59:59
4933790245;p-svmobi-worldforher-c-01;12/03/2020 01:27:44;5192129;INACTIVE;15/03/2019 12:26:52;25/02/2020 23:59:59
