SUBSCRIPTION_ID;TRANSACTION_ID;PACKAGE_ID;AMOUNT;TIME_STAMP
5460339764;18923596640;p-svmobi-beautytips-c-01;2.00;30/01/2020 03:25:51;RENEWAL
5442421255;18924093147;p-svmobi-beautytips-c-01;2.00;30/01/2020 03:59:47;RENEWAL
5489808899;18924094943;p-svmobi-beautytips-c-01;2.00;30/01/2020 03:59:55;RENEWAL
4931516582;18924450471;p-svmobi-beautytips-c-01;2.00;30/01/2020 04:20:23;RENEWAL
5662808708;18927427952;p-svmobi-beautytips-c-01;2.00;30/01/2020 06:16:26;RENEWAL
5443765021;18928545692;p-svmobi-beautytips-c-01;2.00;30/01/2020 07:27:01;RENEWAL
5422939719;18928673835;p-svmobi-beautytips-c-01;2.00;30/01/2020 07:35:32;RENEWAL
5441068905;18928725976;p-svmobi-beautytips-c-01;2.00;30/01/2020 07:39:00;RENEWAL
5510224509;18928729656;p-svmobi-beautytips-c-01;2.00;30/01/2020 07:39:15;RENEWAL
5507422242;18928768134;p-svmobi-beautytips-c-01;2.00;30/01/2020 07:41:57;RENEWAL
5461033805;18928801841;p-svmobi-beautytips-c-01;2.00;30/01/2020 07:44:08;RENEWAL
4925881165;18929384131;p-svmobi-fitnesstips-c-01;5.00;30/01/2020 08:17:37;RENEWAL
4932045685;18929421428;p-svmobi-fitnesstips-c-01;5.00;30/01/2020 08:19:27;RENEWAL
4927346153;18929469309;p-svmobi-beautytips-c-01;2.00;30/01/2020 08:21:46;RENEWAL
4925996083;18929512475;p-svmobi-beautytips-c-01;2.00;30/01/2020 08:24:02;RENEWAL
4929726411;18929539113;p-svmobi-fitnesstips-c-01;5.00;30/01/2020 08:25:20;RENEWAL
5460622903;18929573852;p-svmobi-beautytips-c-01;2.00;30/01/2020 08:27:05;RENEWAL
5459442313;18929579437;p-svmobi-beautytips-c-01;2.00;30/01/2020 08:27:22;RENEWAL
4927626776;18929594567;p-svmobi-worldforher-c-01;5.00;30/01/2020 08:28:09;RENEWAL
4932539669;18929601387;p-svmobi-beautytips-c-01;2.00;30/01/2020 08:28:29;RENEWAL
4927615151;18929607279;p-svmobi-worldforher-c-01;5.00;30/01/2020 08:28:47;RENEWAL
